RA_OBJ DEC_OBJ KEPLERID Quarter EXPOSURE CLUSTER mmd_flux mmd_mag
290.2189636230469 37.79787063598633 2437338 17.0 24.456802368164062 "NGC 6791" 0.0014713994460180402 0.0015974882990121841
290.2191467285156 37.741172790527344 2437340 17.0 24.456804275512695 "NGC 6791" 0.0009078751900233328 0.0009857481345534325
290.2191467285156 37.76975631713867 2437341 17.0 24.456804275512695 "NGC 6791" 0.0012895758263766766 0.0014001097297295928
290.21917724609375 37.75617218017578 2437344 17.0 24.456804275512695 "NGC 6791" 0.0028583898674696684 0.003104435047134757
290.2198181152344 37.79591751098633 2437349 17.0 24.456802368164062 "NGC 6791" 0.0029220881406217813 0.003171828342601657
290.2198791503906 37.74961471557617 2437350 17.0 24.456804275512695 "NGC 6791" 0.006591531913727522 0.0071537429466843605
290.22027587890625 37.77572250366211 2437351 17.0 24.456804275512695 "NGC 6791" 0.0012060035951435566 0.001309263170696795
290.2203369140625 37.75920867919922 2437353 17.0 24.456804275512695 "NGC 6791" 0.00045109415077604353 0.0004897319013252854
290.2204284667969 37.776859283447266 2437354 17.0 24.456804275512695 "NGC 6791" 0.0014183500315994024 0.0015395462978631258
290.22088623046875 37.752567291259766 2437361 17.0 24.456804275512695 "NGC 6791" 0.0007549131405539811 0.0008195815025828779
290.2210388183594 37.770442962646484 2437363 17.0 24.456804275512695 "NGC 6791" 0.0010359957814216614 0.001124751754105091
290.22113037109375 37.77366638183594 2437365 17.0 24.456804275512695 "NGC 6791" 0.0006876052357256413 0.0007466377574019134
290.22149658203125 37.783348083496094 2437366 17.0 24.456802368164062 "NGC 6791" 0.001467465073801577 0.0015934070106595755
290.22149658203125 37.753814697265625 2437367 17.0 24.456804275512695 "NGC 6791" 0.0007668882026337087 0.0008326857932843268
290.2215881347656 37.71847915649414 2437368 17.0 24.456804275512695 "NGC 6791" 0.0033893960062414408 0.0036795560736209154
290.2213439941406 37.74140548706055 2437373 17.0 24.456804275512695 "NGC 6791" 0.0008257380686700344 0.0008965825545601547
290.22198486328125 37.75513458251953 2437377 17.0 24.456804275512695 "NGC 6791" 0.0018011167412623763 0.001955779967829585
290.2218017578125 37.73655319213867 2437379 17.0 24.456804275512695 "NGC 6791" 0.0020685528870671988 0.002245949814096093
290.22216796875 37.73795700073242 2437384 17.0 24.456804275512695 "NGC 6791" 0.001963365124538541 0.0021317601203918457
290.2225646972656 37.75899887084961 2437391 17.0 24.456804275512695 "NGC 6791" 0.0009410615894012153 0.0010219227988272905
290.22283935546875 37.725921630859375 2437394 17.0 24.456804275512695 "NGC 6791" 0.00085936434334144 0.000933009316213429
290.2228088378906 37.79057693481445 2437395 17.0 24.456802368164062 "NGC 6791" 0.0010578141082078218 0.0011484338901937008
290.2232666015625 37.788570404052734 2437402 17.0 24.456802368164062 "NGC 6791" 0.00047166398144327104 0.0005121462163515389
290.2233581542969 37.76593017578125 2437403 17.0 24.456804275512695 "NGC 6791" 0.0036224122159183025 0.003932157997041941
290.2240905761719 37.789939880371094 2437410 17.0 24.456802368164062 "NGC 6791" 0.000542069785296917 0.0005885371356271207
290.22393798828125 37.75775909423828 2437411 17.0 24.456804275512695 "NGC 6791" 0.0017333875875920057 0.0018821016419678926
290.22412109375 37.7601318359375 2437412 17.0 24.456804275512695 "NGC 6791" 0.0030250325798988342 0.003285613376647234
290.2240905761719 37.78025817871094 2437413 17.0 24.456804275512695 "NGC 6791" 0.0008294492727145553 0.0009005573811009526
290.2242431640625 37.767181396484375 2437417 17.0 24.456804275512695 "NGC 6791" 0.00121326616499573 0.0013175930362194777
290.2243347167969 37.778377532958984 2437418 17.0 24.456804275512695 "NGC 6791" 0.0006979716126807034 0.0007577301585115492
290.2246398925781 37.70722961425781 2437423 17.0 24.456804275512695 "NGC 6791" 0.0007887743995524943 0.0008564411546103656
290.2247314453125 37.717681884765625 2437426 17.0 24.456804275512695 "NGC 6791" 0.00227732234634459 0.002472490072250366
290.2247009277344 37.76362609863281 2437427 17.0 24.456804275512695 "NGC 6791" 0.0021831148769706488 0.0023711437825113535
290.22540283203125 37.73170471191406 2437439 17.0 24.456804275512695 "NGC 6791" 0.00285774446092546 0.0031031544785946608
290.22540283203125 37.734466552734375 2437441 17.0 24.456804275512695 "NGC 6791" 0.0034731412306427956 0.0037715418729931116
290.2254638671875 37.75402069091797 2437442 17.0 24.456804275512695 "NGC 6791" 0.0022244544234126806 0.0024150207173079252
290.2254638671875 37.712791442871094 2437443 17.0 24.456804275512695 "NGC 6791" 0.0007870945264585316 0.0008544086012989283
290.22576904296875 37.774600982666016 2437444 17.0 24.456804275512695 "NGC 6791" 0.0005094319931231439 0.0005530625348910689
290.2261047363281 37.76565170288086 2437449 17.0 24.456804275512695 "NGC 6791" 0.0027891448698937893 0.0030270612332969904
290.22601318359375 37.764469146728516 2437451 17.0 24.456804275512695 "NGC 6791" 0.0023557553067803383 0.0025576911866664886
290.2266845703125 37.723365783691406 2437459 17.0 24.456804275512695 "NGC 6791" 0.010402585379779339 0.011295923963189125
290.2267150878906 37.75352478027344 2437461 17.0 24.456804275512695 "NGC 6791" 0.002204115502536297 0.002393410773947835
290.2267150878906 37.73727035522461 2437463 17.0 24.456804275512695 "NGC 6791" 0.003925631288439035 0.0042618317529559135
290.226806640625 37.793052673339844 2437464 17.0 24.45680046081543 "NGC 6791" 0.0012872343650087714 0.0013978248462080956
290.2275085449219 37.78196716308594 2437468 17.0 24.456804275512695 "NGC 6791" 0.0016868385719135404 0.0018317431677132845
290.2276611328125 37.769344329833984 2437472 17.0 24.456804275512695 "NGC 6791" 0.0007874831790104508 0.0008548696059733629
290.2278137207031 37.770294189453125 2437474 17.0 24.456804275512695 "NGC 6791" 0.0008436528733000159 0.0009160527843050659
290.22821044921875 37.74506759643555 2437478 17.0 24.456804275512695 "NGC 6791" 0.0039404151029884815 0.004279132466763258
290.2281188964844 37.704345703125 2437479 17.0 24.456804275512695 "NGC 6791" 0.0019641139078885317 0.0021322977263480425
290.228515625 37.779273986816406 2437482 17.0 24.456804275512695 "NGC 6791" 0.004470666870474815 0.004854706581681967
290.22882080078125 37.757110595703125 2437485 17.0 24.456804275512695 "NGC 6791" 0.0013662672135978937 0.001483131549321115
290.2290344238281 37.74113464355469 2437486 17.0 24.456804275512695 "NGC 6791" 0.0033442997373640537 0.003630667692050338
290.2291564941406 37.76140213012695 2437488 17.0 24.456804275512695 "NGC 6791" 0.00043938850285485387 0.00047697965055704117
290.2296142578125 37.78786849975586 2437496 17.0 24.45680046081543 "NGC 6791" 0.0008236556896008551 0.0008942363201640546
290.2298278808594 37.7333869934082 2437498 17.0 24.456804275512695 "NGC 6791" 0.0014397581107914448 0.001563126454129815
290.2298583984375 37.73485565185547 2437500 17.0 24.456804275512695 "NGC 6791" 0.0011253691045567393 0.0012219250202178955
290.22991943359375 37.70180130004883 2437503 17.0 24.456806182861328 "NGC 6791" 0.013594764284789562 0.014761320315301418
290.2301940917969 37.77676010131836 2437504 17.0 24.456804275512695 "NGC 6791" 0.0016906760865822434 0.001836223527789116
290.23046875 37.71038055419922 2437506 17.0 24.456804275512695 "NGC 6791" 0.003373419400304556 0.003662852803245187
290.2304382324219 37.72091293334961 2437507 17.0 24.456804275512695 "NGC 6791" 0.0005884962738491595 0.0006388595793396235
290.23065185546875 37.78194046020508 2437512 17.0 24.456804275512695 "NGC 6791" 0.0015157662564888597 0.0016453106654807925
290.2308349609375 37.79708480834961 2437513 17.0 24.45680046081543 "NGC 6791" 0.002917216159403324 0.003166309092193842
290.2307434082031 37.75580596923828 2437514 17.0 24.456804275512695 "NGC 6791" 0.002602661494165659 0.0028262462001293898
290.2308044433594 37.78977584838867 2437516 17.0 24.45680046081543 "NGC 6791" 0.0007976162014529109 0.000865973939653486
290.2314147949219 37.79446029663086 2437520 17.0 24.45680046081543 "NGC 6791" 0.0032004299573600292 0.0034745228476822376
290.2313232421875 37.75080108642578 2437521 17.0 24.456804275512695 "NGC 6791" 0.0016285453457385302 0.0017683628248050809
290.231689453125 37.74958419799805 2437526 17.0 24.456804275512695 "NGC 6791" 0.0011081979610025883 0.0012032034574076533
290.2321472167969 37.76658248901367 2437529 17.0 24.456804275512695 "NGC 6791" 0.0016241903649643064 0.0017632058588787913
290.232421875 37.79189682006836 2437535 17.0 24.45680046081543 "NGC 6791" 0.001508832792751491 0.0016380267916247249
290.2325439453125 37.77840805053711 2437538 17.0 24.456804275512695 "NGC 6791" 0.001530651468783617 0.0016618072986602783
290.2325439453125 37.70853805541992 2437539 17.0 24.456804275512695 "NGC 6791" 0.00044517117203213274 0.0004832781560253352
290.2326965332031 37.79047775268555 2437542 17.0 24.45680046081543 "NGC 6791" 0.0017972200876101851 0.0019516024040058255
290.2329406738281 37.76508712768555 2437547 17.0 24.456804275512695 "NGC 6791" 0.0015555295394733548 0.0016890127444639802
290.2334289550781 37.76701354980469 2437548 17.0 24.456804275512695 "NGC 6791" 0.006741601508110762 0.00732296472415328
290.2334899902344 37.786346435546875 2437553 17.0 24.45680046081543 "NGC 6791" 0.0008576593245379627 0.000931146030779928
290.23358154296875 37.7827033996582 2437554 17.0 24.45680046081543 "NGC 6791" 0.002992823487147689 0.0032491048332303762
290.23370361328125 37.73406982421875 2437556 17.0 24.456804275512695 "NGC 6791" 0.002261062851175666 0.0024552587419748306
290.2340087890625 37.72549819946289 2437560 17.0 24.456804275512695 "NGC 6791" 0.003707956988364458 0.004025497008115053
290.2340393066406 37.7894287109375 2437561 17.0 24.45680046081543 "NGC 6791" 0.0012236327165737748 0.0013286182656884193
290.2344665527344 37.755165100097656 2437563 17.0 24.456804275512695 "NGC 6791" 0.0010059321066364646 0.0010920953936874866
290.2345886230469 37.74263381958008 2437564 17.0 24.456804275512695 "NGC 6791" 0.0005158363492228091 0.0005600872682407498
290.234619140625 37.756324768066406 2437566 17.0 24.456804275512695 "NGC 6791" 0.0008181697339750826 0.0008882635738700628
290.23504638671875 37.77338790893555 2437569 17.0 24.456804275512695 "NGC 6791" 0.0014310053084045649 0.0015540557214990258
290.2354431152344 37.79938507080078 2437577 17.0 24.45680046081543 "NGC 6791" 0.003727871226146817 0.0040478818118572235
290.2358093261719 37.79377365112305 2437580 17.0 24.45680046081543 "NGC 6791" 0.0019211951876059175 0.0020849055144935846
290.2359619140625 37.75455856323242 2437582 17.0 24.456804275512695 "NGC 6791" 0.000958050019107759 0.0010403943015262485
290.2360534667969 37.776180267333984 2437584 17.0 24.456804275512695 "NGC 6791" 0.0027666850946843624 0.0030039441771805286
290.2362365722656 37.72710418701172 2437587 17.0 24.456804275512695 "NGC 6791" 0.002566397190093994 0.0027863066643476486
290.23638916015625 37.73386764526367 2437588 17.0 24.456804275512695 "NGC 6791" 0.002080280799418688 0.0022582984529435635
290.236328125 37.71874237060547 2437589 17.0 24.456804275512695 "NGC 6791" 0.0003930839302483946 0.0004267619224265218
290.2362976074219 37.797733306884766 2437590 17.0 24.45680046081543 "NGC 6791" 0.0036485386081039906 0.003962411545217037
290.2366027832031 37.787261962890625 2437594 17.0 24.45680046081543 "NGC 6791" 0.0013164657866582274 0.0014292772393673658
290.2367858886719 37.72447967529297 2437598 17.0 24.456804275512695 "NGC 6791" 0.00581131037324667 0.006308273412287235
290.2374267578125 37.75569152832031 2437604 17.0 24.456804275512695 "NGC 6791" 0.0008479517418891191 0.0009204949019476771
290.23748779296875 37.763336181640625 2437606 17.0 24.456804275512695 "NGC 6791" 0.0011870735324919224 0.0012886231997981668
290.237548828125 37.7074089050293 2437607 17.0 24.456806182861328 "NGC 6791" 0.002324844477698207 0.002524009672924876
290.23760986328125 37.7113037109375 2437610 17.0 24.456804275512695 "NGC 6791" 0.0011481023393571377 0.001246386906132102
290.2376708984375 37.747379302978516 2437611 17.0 24.456804275512695 "NGC 6791" 0.0014546627644449472 0.0015790029428899288
290.2376708984375 37.78501892089844 2437613 17.0 24.45680046081543 "NGC 6791" 0.004821752198040485 0.005232134368270636
290.2379455566406 37.741825103759766 2437615 17.0 24.456804275512695 "NGC 6791" 0.0028808657079935074 0.0031282431446015835
290.2380676269531 37.7734260559082 2437620 17.0 24.456804275512695 "NGC 6791" 0.0027021339628845453 0.0029343352653086185
290.2383728027344 37.76984786987305 2437621 17.0 24.456804275512695 "NGC 6791" 0.0032602655701339245 0.0035387007519602776
290.23870849609375 37.73757553100586 2437624 17.0 24.456804275512695 "NGC 6791" 0.0008781481883488595 0.0009535799035802484
290.2388916015625 37.76020812988281 2437625 17.0 24.456804275512695 "NGC 6791" 0.001493462361395359 0.001621305476874113
290.23895263671875 37.77283477783203 2437626 17.0 24.456804275512695 "NGC 6791" 0.0031486651860177517 0.0034192469902336597
290.2391357421875 37.787784576416016 2437630 17.0 24.45680046081543 "NGC 6791" 0.0008395251352339983 0.00091137969866395
290.23919677734375 37.76852035522461 2437631 17.0 24.456804275512695 "NGC 6791" 0.002288811607286334 0.0024839609395712614
290.2392272949219 37.73512649536133 2437632 17.0 24.456804275512695 "NGC 6791" 0.004571653436869383 0.0049644517712295055
290.23931884765625 37.75233459472656 2437634 17.0 24.456804275512695 "NGC 6791" 0.0018993027042597532 0.002062214305624366
290.23944091796875 37.7628288269043 2437635 17.0 24.456804275512695 "NGC 6791" 0.0017376457108184695 0.0018867157632485032
290.23992919921875 37.71215057373047 2437642 17.0 24.456804275512695 "NGC 6791" 0.0024242864456027746 0.0026307462248951197
290.24066162109375 37.791175842285156 2437652 17.0 24.45680046081543 "NGC 6791" 0.0012531947577372193 0.0013606325956061482
290.2410583496094 37.78520584106445 2437653 17.0 24.45680046081543 "NGC 6791" 0.0004888661787845194 0.000530827441252768
290.24114990234375 37.76915740966797 2437655 17.0 24.456804275512695 "NGC 6791" 0.00257507455535233 0.0027952806558459997
290.2411804199219 37.77313995361328 2437657 17.0 24.45680046081543 "NGC 6791" 0.0012776729417964816 0.0013873153366148472
290.24163818359375 37.792030334472656 2437660 17.0 24.45680046081543 "NGC 6791" 0.0013452309649437666 0.0014607466291636229
290.2416687011719 37.708099365234375 2437664 17.0 24.456806182861328 "NGC 6791" 0.002903112443163991 0.0031522181816399097
290.24151611328125 37.79696273803711 2437665 17.0 24.45680046081543 "NGC 6791" 0.00418195640668273 0.004540762864053249
290.2417907714844 37.77460479736328 2437666 17.0 24.45680046081543 "NGC 6791" 0.0015467960620298982 0.001679713255725801
290.2420654296875 37.77750778198242 2437671 17.0 24.45680046081543 "NGC 6791" 0.0018480131402611732 0.002005805028602481
290.2422180175781 37.787376403808594 2437675 17.0 24.45680046081543 "NGC 6791" 0.0017592634540051222 0.0019100008066743612
290.2423400878906 37.76699447631836 2437676 17.0 24.456804275512695 "NGC 6791" 0.001810539630241692 0.0019653956405818462
290.24285888671875 37.75802230834961 2437678 17.0 24.456804275512695 "NGC 6791" 0.003907578997313976 0.004241773393005133
290.2429504394531 37.78557586669922 2437681 17.0 24.45680046081543 "NGC 6791" 0.0005283225327730179 0.0005735518643632531
290.2430114746094 37.717926025390625 2437685 17.0 24.456804275512695 "NGC 6791" 0.002332048723474145 0.00253161508589983
290.2439270019531 37.714935302734375 2437691 17.0 24.456804275512695 "NGC 6791" 0.005585873033851385 0.006064723711460829
290.2445068359375 37.75069808959961 2437694 17.0 24.456804275512695 "NGC 6791" 0.0013322882587090135 0.0014465574640780687
290.2447814941406 37.72030258178711 2437698 17.0 24.456804275512695 "NGC 6791" 0.000518362270668149 0.0005628869403153658
290.2449035644531 37.733829498291016 2437701 17.0 24.456804275512695 "NGC 6791" 0.0027285125106573105 0.0029617801774293184
290.2452392578125 37.74637222290039 2437707 17.0 24.456804275512695 "NGC 6791" 0.0020234500989317894 0.002196790650486946
290.2451477050781 37.760929107666016 2437708 17.0 24.456804275512695 "NGC 6791" 0.002395373536273837 0.0026000922080129385
290.24566650390625 37.7791633605957 2437713 17.0 24.45680046081543 "NGC 6791" 0.004059671889990568 0.004407198633998632
290.24658203125 37.7418212890625 2437717 17.0 24.456804275512695 "NGC 6791" 0.003300667041912675 0.0035836268216371536
290.2464904785156 37.74973678588867 2437718 17.0 24.456804275512695 "NGC 6791" 0.003188875736668706 0.0034620945807546377
290.24676513671875 37.76826095581055 2437723 17.0 24.45680046081543 "NGC 6791" 0.0008861714159138501 0.0009621178614906967
290.2469177246094 37.771976470947266 2437724 17.0 24.45680046081543 "NGC 6791" 0.001825501793064177 0.001981860725209117
290.2469787597656 37.76552963256836 2437727 17.0 24.456802368164062 "NGC 6791" 0.0020561295095831156 0.0022328831255435944
290.2471618652344 37.74745178222656 2437729 17.0 24.456804275512695 "NGC 6791" 0.0011296789161860943 0.0012264058459550142
290.2472229003906 37.778480529785156 2437731 17.0 24.45680046081543 "NGC 6791" 0.0013930505374446511 0.0015123069752007723
290.2476806640625 37.70960235595703 2437732 17.0 24.456806182861328 "NGC 6791" 0.005534340627491474 0.006008823402225971
290.24810791015625 37.76214599609375 2437735 17.0 24.456804275512695 "NGC 6791" 0.004820654168725014 0.005234287586063147
290.24786376953125 37.7967529296875 2437736 17.0 24.45680046081543 "NGC 6791" 0.001895935507491231 0.0020583756268024445
290.24859619140625 37.774356842041016 2437745 17.0 24.45680046081543 "NGC 6791" 0.0007565399282611907 0.0008213446708396077
290.2489013671875 37.747352600097656 2437749 17.0 24.456804275512695 "NGC 6791" 0.001058373716659844 0.00114911375567317
290.2494201660156 37.79721450805664 2437752 17.0 24.45680046081543 "NGC 6791" 0.0018482530722394586 0.002006197813898325
290.2491760253906 37.727718353271484 2437754 17.0 24.456804275512695 "NGC 6791" 0.0020642071031033993 0.002241352340206504
290.2495422363281 37.77664566040039 2437757 17.0 24.45680046081543 "NGC 6791" 0.0013953757006675005 0.0015148590318858624
290.2496337890625 37.73866271972656 2437759 17.0 24.456804275512695 "NGC 6791" 0.0011027988512068987 0.0011973162181675434
290.2497863769531 37.767581939697266 2437762 17.0 24.45680046081543 "NGC 6791" 0.0005596718401648104 0.0006076873396523297
290.2500915527344 37.717864990234375 2437765 17.0 24.456804275512695 "NGC 6791" 0.001573726418428123 0.0017088422318920493
290.2502136230469 37.719242095947266 2437766 17.0 24.456804275512695 "NGC 6791" 0.0017123434226959944 0.0018592041451483965
290.25048828125 37.73115158081055 2437770 17.0 24.456804275512695 "NGC 6791" 0.008945598267018795 0.009712322615087032
290.2508544921875 37.714778900146484 2437773 17.0 24.456806182861328 "NGC 6791" 0.016107654199004173 0.017486322671175003
290.2518310546875 37.78780746459961 2437781 17.0 24.45680046081543 "NGC 6791" 0.00048796998453326523 0.0005298499600030482
290.2519836425781 37.737892150878906 2437782 17.0 24.456804275512695 "NGC 6791" 0.000852036930155009 0.0009250395814888179
290.252197265625 37.74553680419922 2437785 17.0 24.456804275512695 "NGC 6791" 0.0017812957521528006 0.0019335494143888354
290.25244140625 37.751895904541016 2437786 17.0 24.456804275512695 "NGC 6791" 0.0010851460974663496 0.001178286736831069
290.2525329589844 37.780433654785156 2437787 17.0 24.45680046081543 "NGC 6791" 0.0008392229792661965 0.0009112853440456092
290.25286865234375 37.71814727783203 2437791 17.0 24.456804275512695 "NGC 6791" 0.0027985016349703074 0.00303889368660748
290.2529602050781 37.75315856933594 2437792 17.0 24.456804275512695 "NGC 6791" 0.0011081903940066695 0.0012032322119921446
290.2531433105469 37.730560302734375 2437796 17.0 24.456804275512695 "NGC 6791" 0.0005023116827942431 0.0005454402416944504
290.253173828125 37.774383544921875 2437799 17.0 24.45680046081543 "NGC 6791" 0.0031735424418002367 0.0034465501084923744
290.2535095214844 37.76948165893555 2437802 17.0 24.45680046081543 "NGC 6791" 0.0009270230657421052 0.001006432226859033
290.25360107421875 37.75941467285156 2437804 17.0 24.456802368164062 "NGC 6791" 0.0004732587549369782 0.0005137252155691385
290.25360107421875 37.77768325805664 2437805 17.0 24.45680046081543 "NGC 6791" 0.0004993074689991772 0.0005420489469543099
290.254150390625 37.74048614501953 2437806 17.0 24.456804275512695 "NGC 6791" 0.0026827563997358084 0.002912969794124365
290.2543640136719 37.79297637939453 2437808 17.0 24.45680046081543 "NGC 6791" 0.0009764363639988005 0.0010604215785861015
290.25433349609375 37.79592514038086 2437809 17.0 24.45680046081543 "NGC 6791" 0.0017961091361939907 0.0019501684000715613
290.2542419433594 37.73493194580078 2437812 17.0 24.456804275512695 "NGC 6791" 0.0023132802452892065 0.002511817030608654
290.2546691894531 37.703739166259766 2437816 17.0 24.456806182861328 "NGC 6791" 0.0006335036596283317 0.0006878588465042412
290.2547912597656 37.775367736816406 2437817 17.0 24.45680046081543 "NGC 6791" 0.0007319175638258457 0.0007947455742396414
290.2547607421875 37.76959991455078 2437818 17.0 24.456802368164062 "NGC 6791" 0.0008312788559123874 0.0009025593171827495
290.2550048828125 37.736534118652344 2437821 17.0 24.456804275512695 "NGC 6791" 0.003831775626167655 0.004159805830568075
290.2555236816406 37.77961349487305 2437825 17.0 24.45680046081543 "NGC 6791" 0.001655733329243958 0.0017974198563024402
290.255859375 37.70603942871094 2437828 17.0 24.456806182861328 "NGC 6791" 0.0019257675157859921 0.0020909395534545183
290.2561950683594 37.74676513671875 2437831 17.0 24.456804275512695 "NGC 6791" 0.0017811369616538286 0.0019336462719365954
290.25640869140625 37.78724670410156 2437834 17.0 24.45680046081543 "NGC 6791" 0.005424216855317354 0.005891505628824234
290.2563781738281 37.771453857421875 2437835 17.0 24.45680046081543 "NGC 6791" 0.0015903939493000507 0.0017273189732804894
290.2564392089844 37.78388214111328 2437836 17.0 24.45680046081543 "NGC 6791" 0.0016781416488811374 0.0018218356417492032
290.25677490234375 37.722877502441406 2437838 17.0 24.456804275512695 "NGC 6791" 0.0033027813769876957 0.003585812635719776
290.2571716308594 37.79816818237305 2437842 17.0 24.45680046081543 "NGC 6791" 0.0028402917087078094 0.0030839410610497
290.25732421875 37.775569915771484 2437847 17.0 24.45680046081543 "NGC 6791" 0.0014855068875476718 0.001612556749023497
290.2575378417969 37.7615966796875 2437849 17.0 24.456802368164062 "NGC 6791" 0.0010912513826042414 0.0011850178707391024
290.25750732421875 37.78312301635742 2437850 17.0 24.45680046081543 "NGC 6791" 0.0013197334483265877 0.0014330705162137747
290.2575378417969 37.70067596435547 2437851 17.0 24.456806182861328 "NGC 6791" 0.0009038599091582 0.0009815694065764546
290.2579040527344 37.77165985107422 2437854 17.0 24.45680046081543 "NGC 6791" 0.002250885823741555 0.0024447604082524776
290.2580871582031 37.79513931274414 2437858 17.0 24.45680046081543 "NGC 6791" 0.0026876030024141073 0.002919561229646206
290.2589416503906 37.7359733581543 2437874 17.0 24.456804275512695 "NGC 6791" 0.00136564823333174 0.0014827975537627935
290.25909423828125 37.790592193603516 2437876 17.0 24.45680046081543 "NGC 6791" 0.0027388352900743484 0.00297510321252048
290.25946044921875 37.707305908203125 2437877 17.0 24.456806182861328 "NGC 6791" 0.003115573199465871 0.0033820313401520252
290.25970458984375 37.78181838989258 2437878 17.0 24.45680046081543 "NGC 6791" 0.003045877208933234 0.003306550206616521
290.26025390625 37.785850524902344 2437884 17.0 24.45680046081543 "NGC 6791" 0.0010924108792096376 0.0011857515200972557
290.2608947753906 37.717018127441406 2437890 17.0 24.456806182861328 "NGC 6791" 0.002180259907618165 0.002367178210988641
290.2615661621094 37.78440856933594 2437894 17.0 24.45680046081543 "NGC 6791" 0.0032519111409783363 0.0035303975455462933
290.2618103027344 37.78719711303711 2437897 17.0 24.45680046081543 "NGC 6791" 0.0005802061059512198 0.0006299339584074914
290.26177978515625 37.765541076660156 2437898 17.0 24.456802368164062 "NGC 6791" 0.0013231531484052539 0.0014366412069648504
290.26190185546875 37.70432662963867 2437900 17.0 24.456806182861328 "NGC 6791" 0.005180166568607092 0.005621145945042372
290.2620849609375 37.76773452758789 2437901 17.0 24.456802368164062 "NGC 6791" 0.0005041336989961565 0.0005472451448440552
290.26214599609375 37.799888610839844 2437906 17.0 24.45680046081543 "NGC 6791" 0.0009681678493507206 0.001051129074767232
290.2627258300781 37.77346420288086 2437912 17.0 24.456802368164062 "NGC 6791" 0.002010707277804613 0.002182949334383011
290.2630310058594 37.757022857666016 2437915 17.0 24.456802368164062 "NGC 6791" 0.0019357935525476933 0.002101343823596835
290.2630920410156 37.74360656738281 2437917 17.0 24.456804275512695 "NGC 6791" 0.0030587564688175917 0.003319908631965518
290.2640075683594 37.782039642333984 2437924 17.0 24.45680046081543 "NGC 6791" 0.0023227205965667963 0.0025218850933015347
290.26385498046875 37.72042465209961 2437925 17.0 24.456806182861328 "NGC 6791" 0.0020668504294008017 0.002243954921141267
290.2640686035156 37.77217483520508 2437928 17.0 24.456802368164062 "NGC 6791" 0.0007916360045783222 0.0008596109109930694
290.2642822265625 37.78776168823242 2437930 17.0 24.45680046081543 "NGC 6791" 0.0005105750751681626 0.0005543048609979451
290.26446533203125 37.7771110534668 2437933 17.0 24.45680046081543 "NGC 6791" 0.0006632478907704353 0.0007201543194241822
290.2646789550781 37.746150970458984 2437934 17.0 24.456802368164062 "NGC 6791" 0.001922688097693026 0.0020875195041298866
290.2655029296875 37.72190856933594 2437941 17.0 24.456806182861328 "NGC 6791" 0.0034604594111442566 0.003757794853299856
290.2655944824219 37.78014373779297 2437942 17.0 24.45680046081543 "NGC 6791" 0.004179582931101322 0.00453585060313344
290.26556396484375 37.7401008605957 2437943 17.0 24.456804275512695 "NGC 6791" 0.0021328742150217295 0.0023157040122896433
290.26617431640625 37.74271011352539 2437945 17.0 24.456802368164062 "NGC 6791" 0.0026317283045500517 0.0028567167464643717
290.266357421875 37.7672233581543 2437948 17.0 24.456802368164062 "NGC 6791" 0.0006652494776062667 0.0007222292479127645
290.2663879394531 37.782752990722656 2437950 17.0 24.45680046081543 "NGC 6791" 0.0033217344898730516 0.00360758020542562
290.2667541503906 37.77054214477539 2437955 17.0 24.456802368164062 "NGC 6791" 0.0018277183407917619 0.0019847319927066565
290.2673645019531 37.758670806884766 2437956 17.0 24.456802368164062 "NGC 6791" 0.0017497960943728685 0.0018996509024873376
290.26739501953125 37.77296447753906 2437957 17.0 24.456802368164062 "NGC 6791" 0.0006294893682934344 0.0006833877414464951
290.2674560546875 37.73247146606445 2437958 17.0 24.456804275512695 "NGC 6791" 0.006883557885885239 0.007475502789020538
290.2676086425781 37.72642517089844 2437963 17.0 24.456804275512695 "NGC 6791" 0.002410278422757983 0.002615730743855238
290.2677917480469 37.78852844238281 2437965 17.0 24.45680046081543 "NGC 6791" 0.0007781542954035103 0.0008448769804090261
290.267822265625 37.791500091552734 2437967 17.0 24.45680046081543 "NGC 6791" 0.0010161808459088206 0.0011031116591766477
290.26849365234375 37.79861068725586 2437971 17.0 24.45680046081543 "NGC 6791" 0.003524871775880456 0.0038275602273643017
290.2684326171875 37.769405364990234 2437972 17.0 24.456802368164062 "NGC 6791" 0.00047571584582328796 0.0005164704634808004
290.26885986328125 37.72120666503906 2437974 17.0 24.456806182861328 "NGC 6791" 0.0020785101223737 0.0022574099712073803
290.26898193359375 37.78151321411133 2437976 17.0 24.45680046081543 "NGC 6791" 0.0006817133980803192 0.0007400800241157413
290.2691650390625 37.74190139770508 2437977 17.0 24.456802368164062 "NGC 6791" 0.002666516462340951 0.002895540790632367
290.26947021484375 37.73922348022461 2437979 17.0 24.456802368164062 "NGC 6791" 0.002824410330504179 0.0030664922669529915
290.2696228027344 37.76295852661133 2437986 17.0 24.456802368164062 "NGC 6791" 0.0013779675355181098 0.0014961428241804242
290.2697448730469 37.7656135559082 2437987 17.0 24.456802368164062 "NGC 6791" 0.0004592906916514039 0.0004986274288967252
290.2698059082031 37.75284194946289 2437988 17.0 24.456802368164062 "NGC 6791" 0.0028966469690203667 0.0031453066039830446
290.2699890136719 37.70534133911133 2437990 17.0 24.456806182861328 "NGC 6791" 0.005330582614988089 0.005784033797681332
